account,amount,time,refund,prize,period
23717112,40,7/22/14 22:12,0,0,42
13582838,15,7/22/14 22:39,0,0,44
4198623,100,7/22/14 22:51,0,0,37
20156247,85,7/22/14 22:55,0,0,37
16286862,100,7/22/14 23:27,0,0,42
7694258,100,7/23/14 2:53,0,0,48
26047589,20,7/23/14 6:23,0,0,43
6982027,95,7/23/14 6:28,0,0,40
3314125,15,7/23/14 6:44,0,0,50
20633244,20,7/23/14 6:57,0,0,40
28607517,5,7/23/14 7:00,0,0,40
274843,30,7/23/14 7:25,0,0,37
29627599,10,7/23/14 7:42,0,0,41
27747770,40,7/23/14 7:46,0,0,48
274843,3,7/23/14 8:00,0,1,37
378628,50,7/23/14 8:00,0,1,40
2803645,1,7/23/14 8:00,0,1,36
6982027,4.75,7/23/14 8:00,0,1,40
7694258,5,7/23/14 8:00,0,1,48
10381676,1,7/23/14 8:00,0,1,44
14780962,0.5,7/23/14 8:00,0,1,40
15221342,3,7/23/14 8:00,0,1,40
15367175,23,7/23/14 8:00,0,1,37
16066193,2,7/23/14 8:00,0,1,44
16280538,5,7/23/14 8:00,0,1,50
18272448,25,7/23/14 8:00,0,1,44
18493770,2.5,7/23/14 8:00,0,1,42
20156247,4.25,7/23/14 8:00,0,1,37
21028562,0.5,7/23/14 8:00,0,1,37
21149074,1.4,7/23/14 8:00,0,1,41
22844561,2,7/23/14 8:00,0,1,41
24433466,1,7/23/14 8:00,0,1,50
25339201,2.5,7/23/14 8:00,0,1,41
25420033,0.75,7/23/14 8:00,0,1,48
25636412,1.25,7/23/14 8:00,0,1,40
25947218,3,7/23/14 8:00,0,1,40
26020865,1,7/23/14 8:00,0,1,37
27747770,2,7/23/14 8:00,0,1,48
27758968,2,7/23/14 8:00,0,1,41
28575013,1,7/23/14 8:00,0,1,48
343731,5,7/23/14 8:03,0,0,38
378628,50,7/23/14 8:10,0,0,41
21126563,30,7/23/14 8:13,0,0,44
11126286,25,7/23/14 8:18,0,0,44
24433466,50,7/23/14 8:24,0,0,51
25857184,20,7/23/14 8:27,0,0,45
16593230,20,7/23/14 8:31,0,0,45
6299472,30,7/23/14 8:47,0,0,45
27998075,10,7/23/14 8:58,0,0,45
23627199,30,7/23/14 9:11,0,0,45
29449181,25,7/23/14 9:13,0,0,41
15221342,32,7/23/14 9:14,0,0,41
6299472,10,7/23/14 9:15,0,0,45
7243729,15,7/23/14 9:18,0,0,45
22844402,20,7/23/14 9:19,0,0,43
18493770,50,7/23/14 9:32,0,0,43
6142669,20,7/23/14 10:05,0,0,43
22844561,20,7/23/14 10:11,0,0,42
24852899,30,7/23/14 11:08,0,0,42
26344921,55,7/23/14 12:28,0,0,38
10381676,20,7/23/14 12:34,0,0,45
4198623,100,7/23/14 12:39,0,0,38
15221342,5,7/23/14 12:44,0,0,41
8059307,30,7/23/14 13:42,0,0,41
27524157,30,7/23/14 13:48,0,0,42
16066193,20,7/23/14 14:07,0,0,45
16066193,20,7/23/14 14:08,0,0,45
14481345,80,7/23/14 14:45,0,0,45
21023813,15,7/23/14 15:32,0,0,41
3200248,25,7/23/14 16:08,0,0,45
19171538,20,7/23/14 16:31,0,0,42
25208151,20,7/23/14 16:38,0,0,43
20833066,20,7/23/14 16:43,0,0,42
25116854,20,7/23/14 16:46,0,0,45
22293637,30,7/23/14 17:29,0,0,45
3554215,15,7/23/14 17:42,0,0,38
3554215,7,7/23/14 17:56,0,0,38
16280538,50,7/23/14 18:32,0,0,51
23729090,5,7/23/14 18:36,0,0,49
27691347,100,7/23/14 18:53,0,0,41
6299472,30,7/23/14 19:11,0,0,45
2803645,20,7/23/14 19:15,0,0,37
1983959,15,7/23/14 19:24,0,0,41
26020865,20,7/23/14 19:36,0,0,38
13148304,10,7/23/14 19:39,0,0,42
8323186,30,7/23/14 19:52,0,0,49
23133252,20,7/23/14 20:00,0,0,38
25420033,10,7/23/14 20:21,0,0,49
21149074,20,7/23/14 20:21,0,0,42
21559929,10,7/23/14 20:27,0,0,41
26702122,80,7/23/14 21:05,0,0,51
24549884,25,7/23/14 21:18,0,0,44
16740270,15,7/23/14 21:19,0,0,45
23822374,20,7/23/14 21:21,0,0,38
20156247,15,7/23/14 21:23,0,0,38
25798344,15,7/23/14 21:27,0,0,38
10856045,50,7/23/14 21:31,0,0,37
17945871,25,7/23/14 21:33,0,0,38
12385366,46,7/23/14 21:37,0,0,51
10342457,40,7/23/14 21:39,0,0,38
10489810,5,7/23/14 22:10,0,0,49
13555825,27,7/23/14 22:21,0,0,49
23717112,30,7/23/14 23:33,0,0,43
20633244,20,7/24/14 7:30,0,0,41
28325091,50,7/24/14 7:30,0,0,43
28607517,20,7/24/14 7:30,0,0,41
28607517,5,7/24/14 7:30,0,0,41
3314125,20,7/24/14 7:30,0,0,51
23436475,10,7/24/14 7:30,0,0,38
26047589,15,7/24/14 7:30,0,0,44
27278479,17,7/24/14 7:32,0,0,43
6597361,10,7/24/14 7:51,0,0,41
27747770,20,7/24/14 7:51,0,0,49
274843,30,7/24/14 7:51,0,0,38
2803645,2,7/24/14 8:00,0,1,37
4198623,10,7/24/14 8:00,0,1,38
6142669,1,7/24/14 8:00,0,1,43
8323186,3,7/24/14 8:00,0,1,49
10342457,2,7/24/14 8:00,0,1,38
10381676,1,7/24/14 8:00,0,1,45
13148304,0.5,7/24/14 8:00,0,1,42
14481345,4,7/24/14 8:00,0,1,45
16280538,2.5,7/24/14 8:00,0,1,51
18493770,2.5,7/24/14 8:00,0,1,43
19171538,2,7/24/14 8:00,0,1,42
20156247,0.75,7/24/14 8:00,0,1,38
21126563,3,7/24/14 8:00,0,1,44
21559929,1,7/24/14 8:00,0,1,41
23133252,2,7/24/14 8:00,0,1,38
23729090,0.5,7/24/14 8:00,0,1,49
24433466,2.5,7/24/14 8:00,0,1,51
25420033,0.5,7/24/14 8:00,0,1,49
26020865,1,7/24/14 8:00,0,1,38
27691347,10,7/24/14 8:00,0,1,41
27747770,1,7/24/14 8:00,0,1,49
27998075,0.5,7/24/14 8:00,0,1,45
28325091,2.5,7/24/14 8:00,0,1,43
2803645,10,7/24/14 8:08,0,0,38
21642741,10,7/24/14 8:12,0,0,43
3402642,5,7/24/14 8:21,0,0,44
29449181,15,7/24/14 8:46,0,0,42
29627599,5,7/24/14 9:10,0,0,43
378628,50,7/24/14 9:11,0,0,42
15221342,40,7/24/14 9:12,0,0,42
23627199,20,7/24/14 9:18,0,0,46
22844402,20,7/24/14 9:28,0,0,44
27758968,20,7/24/14 9:29,0,0,43
1575438,10,7/24/14 9:46,0,0,39
11126286,20,7/24/14 9:51,0,0,45
13308001,15,7/24/14 10:08,0,0,50
13555825,18,7/24/14 10:10,0,0,50
8059307,12,7/24/14 10:29,0,0,42
28599453,10,7/24/14 10:56,0,0,38
13148304,50,7/24/14 11:02,0,0,43
13148304,50,7/24/14 11:02,0,0,43
22580409,70,7/24/14 11:14,0,0,42
24433466,50,7/24/14 11:17,0,0,52
20371646,10,7/24/14 11:18,0,0,39
6142669,20,7/24/14 11:23,0,0,44
13308001,15,7/24/14 11:46,0,0,50
20833066,20,7/24/14 13:09,0,0,43
6299472,70,7/24/14 13:20,0,0,46
22844561,20,7/24/14 13:39,0,0,43
21023813,20,7/24/14 14:06,0,0,42
26344921,40,7/24/14 14:22,0,0,39
25208151,20,7/24/14 14:29,0,0,44
16066193,20,7/24/14 16:41,0,0,46
16066193,20,7/24/14 16:43,0,0,46
27758968,20,7/24/14 17:20,0,0,43
27998075,25,7/24/14 17:45,0,0,46
17945871,10,7/24/14 17:59,0,0,39
25339201,50,7/24/14 18:20,0,0,43
26020865,30,7/24/14 18:55,0,0,39
27691347,100,7/24/14 19:19,0,0,42
18272448,200,7/24/14 19:36,0,0,46
1983959,15,7/24/14 19:40,0,0,42
16280538,50,7/24/14 19:54,0,0,52
26344921,18,7/24/14 20:03,0,0,39
24549884,25,7/24/14 20:24,0,0,45
3200248,30,7/24/14 20:32,0,0,46
19171538,20,7/24/14 20:45,0,0,43
21149074,20,7/24/14 20:46,0,0,43
25798344,15,7/24/14 20:49,0,0,39
23133252,30,7/24/14 21:14,0,0,39
8323186,20,7/24/14 21:27,0,0,50
10342457,95,7/24/14 21:31,0,0,39
14434493,10,7/24/14 21:35,0,0,45
2501654,5,7/24/14 21:35,0,0,42
12385366,50,7/24/14 21:45,0,0,52
16740270,20,7/24/14 21:53,0,0,46
13582838,60,7/24/14 23:21,0,0,46
4198623,100,7/25/14 0:48,0,0,39
5782840,5,7/25/14 5:28,0,0,46
25420033,15,7/25/14 6:01,0,0,50
6982027,45,7/25/14 6:27,0,0,42
28607517,15,7/25/14 6:42,0,0,42
3314125,15,7/25/14 6:53,0,0,52
26047589,20,7/25/14 6:56,0,0,45
274843,20,7/25/14 7:47,0,0,39
274843,2,7/25/14 8:00,0,1,39
2803645,1,7/25/14 8:00,0,1,38
3200248,3,7/25/14 8:00,0,1,46
5782840,0.5,7/25/14 8:00,0,1,46
6142669,1,7/25/14 8:00,0,1,44
6982027,2.25,7/25/14 8:00,0,1,42
10342457,4.75,7/25/14 8:00,0,1,39
13148304,5,7/25/14 8:00,0,1,43
13308001,1.5,7/25/14 8:00,0,1,50
16280538,2.5,7/25/14 8:00,0,1,52
17945871,1,7/25/14 8:00,0,1,39
20833066,2,7/25/14 8:00,0,1,43
21149074,2,7/25/14 8:00,0,1,43
22580409,3.5,7/25/14 8:00,0,1,42
24433466,2.5,7/25/14 8:00,0,1,52
24549884,2.5,7/25/14 8:00,0,1,45
25339201,2.5,7/25/14 8:00,0,1,43
25420033,0.75,7/25/14 8:00,0,1,50
25798344,1.5,7/25/14 8:00,0,1,39
26020865,1.5,7/25/14 8:00,0,1,39
27758968,2,7/25/14 8:00,0,1,43
27998075,1.25,7/25/14 8:00,0,1,46
29627599,0.5,7/25/14 8:00,0,1,43
3200248,30,7/25/14 8:05,0,0,47
24433466,50,7/25/14 8:15,0,0,53
26344921,48,7/25/14 8:20,0,0,40
23311066,30,7/25/14 8:45,0,0,46
378628,50,7/25/14 9:05,0,0,43
15221342,30,7/25/14 9:17,0,0,43
27747770,20,7/25/14 9:19,0,0,51
21023813,15,7/25/14 9:21,0,0,43
23627199,20,7/25/14 9:26,0,0,47
29449181,15,7/25/14 9:36,0,0,43
24226257,20,7/25/14 9:52,0,0,53
19764965,20,7/25/14 9:53,0,0,46
27278479,245,7/25/14 10:05,0,0,45
13555825,20,7/25/14 10:15,0,0,51
24433466,20,7/25/14 10:18,0,0,53
27758968,20,7/25/14 10:23,0,0,44
22844561,10,7/25/14 10:41,0,0,44
25339201,20,7/25/14 11:14,0,0,44
8323186,20,7/25/14 12:51,0,0,51
25208151,20,7/25/14 13:17,0,0,45
22293637,90,7/25/14 13:30,0,0,47
11126286,20,7/25/14 14:03,0,0,46
22506831,14,7/25/14 16:00,0,0,44
6142669,30,7/25/14 16:07,0,0,45
8059307,15,7/25/14 16:12,0,0,43
3554215,15,7/25/14 16:25,0,0,40
26575477,20,7/25/14 16:27,0,0,51
21149074,15,7/25/14 16:46,0,0,44
24549884,35,7/25/14 17:13,0,0,46
16066193,20,7/25/14 17:16,0,0,47
16066193,20,7/25/14 17:17,0,0,47
16066193,20,7/25/14 17:18,0,0,47
24855560,20,7/25/14 17:35,0,0,46
16066193,20,7/25/14 18:22,0,0,47
15367175,5,7/25/14 18:37,0,0,40
23951702,10,7/25/14 18:46,0,0,43
20833066,20,7/25/14 19:10,0,0,44
6982027,15,7/25/14 19:11,0,0,43
27691347,120,7/25/14 19:11,0,0,43
12385366,58,7/25/14 19:41,0,0,53
27998075,20,7/25/14 19:41,0,0,47
26047589,20,7/25/14 19:56,0,0,46
1983959,15,7/25/14 19:56,0,0,43
29434189,20,7/25/14 19:58,0,0,47
26020865,20,7/25/14 20:08,0,0,40
25798344,15,7/25/14 20:16,0,0,40
14434493,10,7/25/14 20:18,0,0,46
16280538,100,7/25/14 20:29,0,0,53
571959,20,7/25/14 20:30,0,0,51
16740270,40,7/25/14 20:44,0,0,47
26106498,30,7/25/14 20:47,0,0,43
18272448,210,7/25/14 20:50,0,0,47
12283821,10,7/25/14 21:15,0,0,40
17945871,40,7/25/14 21:32,0,0,40
4198623,100,7/25/14 21:32,0,0,40
14434493,50,7/25/14 21:32,0,0,46
14434493,50,7/25/14 21:34,0,0,46
20156247,40,7/25/14 22:09,0,0,40
18796282,10,7/25/14 22:10,0,0,40
13477247,40,7/25/14 22:16,0,0,40
17592505,12,7/25/14 22:31,0,0,44
16560249,30,7/26/14 5:44,0,0,47
16560249,10,7/26/14 5:47,0,0,47
274843,20,7/26/14 6:31,0,0,40
3314125,17,7/26/14 7:06,0,0,53
13555825,19,7/26/14 7:18,0,0,51
2501654,5,7/26/14 7:57,0,0,43
274843,2,7/26/14 8:00,0,1,40
571959,2,7/26/14 8:00,0,1,51
2501654,0.5,7/26/14 8:00,0,1,43
3200248,3,7/26/14 8:00,0,1,47
6142669,1.5,7/26/14 8:00,0,1,45
6982027,0.75,7/26/14 8:00,0,1,43
8323186,2,7/26/14 8:00,0,1,51
16066193,8,7/26/14 8:00,0,1,47
16280538,5,7/26/14 8:00,0,1,53
16560249,2,7/26/14 8:00,0,1,47
16740270,4,7/26/14 8:00,0,1,47
18796282,0.5,7/26/14 8:00,0,1,40
19764965,1,7/26/14 8:00,0,1,46
20156247,2,7/26/14 8:00,0,1,40
21023813,1.5,7/26/14 8:00,0,1,43
23311066,1.5,7/26/14 8:00,0,1,46
24226257,1,7/26/14 8:00,0,1,53
24433466,3.5,7/26/14 8:00,0,1,53
25339201,1,7/26/14 8:00,0,1,44
25798344,1.5,7/26/14 8:00,0,1,40
26020865,1,7/26/14 8:00,0,1,40
26047589,2,7/26/14 8:00,0,1,46
26106498,1.5,7/26/14 8:00,0,1,43
27747770,1,7/26/14 8:00,0,1,51
27758968,1,7/26/14 8:00,0,1,44
27998075,1,7/26/14 8:00,0,1,47
29434189,1,7/26/14 8:00,0,1,47
21126563,20,7/26/14 8:02,0,0,47
378628,40,7/26/14 8:11,0,0,44
21668167,10,7/26/14 8:13,0,0,52
17592505,20,7/26/14 8:53,0,0,45
27747770,20,7/26/14 9:12,0,0,52
15221342,40,7/26/14 9:21,0,0,44
25339201,50,7/26/14 9:21,0,0,45
28607517,10,7/26/14 9:30,0,0,44
28607517,5,7/26/14 9:32,0,0,44
11126286,10,7/26/14 9:36,0,0,47
21023813,15,7/26/14 9:46,0,0,44
25643408,58,7/26/14 10:10,0,0,45
21149074,15,7/26/14 10:25,0,0,45
21236221,55,7/26/14 10:35,0,0,41
16280538,100,7/26/14 10:47,0,0,54
15271805,10,7/26/14 10:52,0,0,48
4198623,300,7/26/14 11:01,0,0,41
28599453,5,7/26/14 11:35,0,0,40
29434189,10,7/26/14 12:12,0,0,48
19764965,15,7/26/14 12:22,0,0,47
7243729,5,7/26/14 13:27,0,0,48
27758968,20,7/26/14 13:40,0,0,45
12978020,20,7/26/14 13:47,0,0,40
25798344,15,7/26/14 14:32,0,0,41
19171538,30,7/26/14 14:32,0,0,45
343731,10,7/26/14 14:34,0,0,41
17592505,10,7/26/14 14:38,0,0,45
6142669,20,7/26/14 14:38,0,0,46
25208151,20,7/26/14 15:31,0,0,46
8059307,38,7/26/14 15:37,0,0,44
20833066,20,7/26/14 15:40,0,0,45
1983959,15,7/26/14 16:09,0,0,44
13311660,15,7/26/14 16:24,0,0,48
26344921,16,7/26/14 17:02,0,0,41
23822374,10,7/26/14 17:15,0,0,41
23951702,5,7/26/14 17:21,0,0,44
23627199,10,7/26/14 17:36,0,0,48
18272448,200,7/26/14 17:47,0,0,48
18272448,10,7/26/14 17:50,0,0,48
29627599,7,7/26/14 17:56,0,0,45
3554215,6,7/26/14 18:01,0,0,41
25420033,10,7/26/14 18:09,0,0,52
16066193,20,7/26/14 18:26,0,0,48
16066193,20,7/26/14 18:26,0,0,48
16066193,20,7/26/14 18:54,0,0,48
16066193,20,7/26/14 18:55,0,0,48
16066193,20,7/26/14 18:55,0,0,48
16066193,20,7/26/14 18:56,0,0,48
16066193,20,7/26/14 18:57,0,0,48
16066193,10,7/26/14 18:58,0,0,48
2803645,15,7/26/14 19:19,0,0,40
12385366,95,7/26/14 19:19,0,0,54
26020865,20,7/26/14 19:21,0,0,41
23822374,30,7/26/14 19:23,0,0,41
26702122,40,7/26/14 19:46,0,0,54
27524157,25,7/26/14 20:34,0,0,45
24549884,25,7/26/14 20:39,0,0,47
24226257,20,7/26/14 20:39,0,0,54
8323186,20,7/26/14 20:45,0,0,52
26344921,40,7/26/14 20:50,0,0,41
22457877,20,7/26/14 20:57,0,0,47
20516264,10,7/26/14 21:14,0,0,40
17945871,40,7/26/14 21:17,0,0,41
13555825,21,7/26/14 21:19,0,0,52
24855560,20,7/26/14 22:06,0,0,47
2501654,5,7/26/14 22:17,0,0,44
24195945,50,7/26/14 22:26,0,0,47
13477247,40,7/26/14 22:28,0,0,41
27758968,20,7/26/14 22:47,0,0,45
5782840,20,7/27/14 4:47,0,0,48
3314125,15,7/27/14 7:13,0,0,54
21668167,10,7/27/14 7:44,0,0,52
6142669,1,7/27/14 8:00,0,1,46
8323186,2,7/27/14 8:00,0,1,52
15271805,1,7/27/14 8:00,0,1,48
16280538,5,7/27/14 8:00,0,1,54
19764965,0.75,7/27/14 8:00,0,1,47
21149074,1.5,7/27/14 8:00,0,1,45
21236221,2.75,7/27/14 8:00,0,1,41
22457877,2,7/27/14 8:00,0,1,47
23627199,1,7/27/14 8:00,0,1,48
24226257,1,7/27/14 8:00,0,1,54
25339201,2.5,7/27/14 8:00,0,1,45
25420033,0.5,7/27/14 8:00,0,1,52
26020865,1,7/27/14 8:00,0,1,41
27747770,1,7/27/14 8:00,0,1,52
27758968,2,7/27/14 8:00,0,1,45
29434189,0.5,7/27/14 8:00,0,1,48
27691347,100,7/27/14 8:01,0,0,45
21291298,180,7/27/14 8:04,0,0,48
28607517,15,7/27/14 8:04,0,0,45
378628,40,7/27/14 8:13,0,0,45
26047589,8,7/27/14 8:18,0,0,48
24433466,45,7/27/14 8:18,0,0,55
27998075,20,7/27/14 8:19,0,0,49
10089197,5,7/27/14 8:26,0,0,48
24226257,10,7/27/14 8:34,0,0,55
26344921,44,7/27/14 8:44,0,0,42
25643408,30,7/27/14 8:46,0,0,46
6982027,20,7/27/14 8:55,0,0,45
20127067,10,7/27/14 9:43,0,0,46
23627199,20,7/27/14 9:43,0,0,49
8323186,20,7/27/14 10:01,0,0,53
274843,20,7/27/14 10:02,0,0,42
24195945,50,7/27/14 10:02,0,0,48
27747770,40,7/27/14 10:18,0,0,53
15221342,40,7/27/14 10:23,0,0,45
1983959,15,7/27/14 10:26,0,0,45
343731,5,7/27/14 10:30,0,0,42
28518133,10,7/27/14 11:21,0,0,53
28518133,10,7/27/14 11:23,0,0,53
11126286,10,7/27/14 12:03,0,0,48
28325091,30,7/27/14 12:14,0,0,47
26344921,30,7/27/14 12:28,0,0,42
14434493,50,7/27/14 13:13,0,0,48
23311066,30,7/27/14 14:00,0,0,48
25208151,20,7/27/14 14:55,0,0,47
8059307,15,7/27/14 15:03,0,0,45
25420033,10,7/27/14 15:13,0,0,53
27524157,20,7/27/14 15:47,0,0,46
12283821,10,7/27/14 15:58,0,0,42
6142669,20,7/27/14 17:17,0,0,47
19171538,50,7/27/14 17:36,0,0,46
26020865,30,7/27/14 18:17,0,0,42
21023813,10,7/27/14 18:41,0,0,45
16280538,100,7/27/14 18:41,0,0,55
16066193,20,7/27/14 18:46,0,0,49
16066193,20,7/27/14 18:47,0,0,49
16066193,10,7/27/14 18:49,0,0,49
17945871,20,7/27/14 18:56,0,0,42
4198623,100,7/27/14 19:11,0,0,42
2803645,20,7/27/14 19:15,0,0,41
21149074,15,7/27/14 19:38,0,0,46
274843,20,7/27/14 19:40,0,0,42
13555825,20,7/27/14 19:45,0,0,53
12385366,75,7/27/14 19:54,0,0,55
16740270,25,7/27/14 20:08,0,0,49
25339201,50,7/27/14 20:23,0,0,46
23822374,20,7/27/14 20:26,0,0,42
25798344,15,7/27/14 20:51,0,0,42
20156247,40,7/27/14 21:13,0,0,42
27758968,20,7/27/14 21:14,0,0,46
16286862,40,7/27/14 21:39,0,0,47
24855560,20,7/27/14 21:51,0,0,48
20516264,11,7/27/14 21:52,0,0,41
26575477,20,7/27/14 21:58,0,0,53
20833066,20,7/27/14 22:01,0,0,46
5782840,12,7/28/14 6:35,0,0,49
26047589,15,7/28/14 6:50,0,0,48
3314125,15,7/28/14 6:58,0,0,55
274843,4,7/28/14 8:00,0,1,42
343731,0.5,7/28/14 8:00,0,1,42
2803645,2,7/28/14 8:00,0,1,41
6142669,1,7/28/14 8:00,0,1,47
6982027,1,7/28/14 8:00,0,1,45
10089197,0.25,7/28/14 8:00,0,1,48
12283821,1,7/28/14 8:00,0,1,42
15221342,4,7/28/14 8:00,0,1,45
16280538,5,7/28/14 8:00,0,1,55
16740270,2.5,7/28/14 8:00,0,1,49
20156247,2,7/28/14 8:00,0,1,42
20833066,2,7/28/14 8:00,0,1,46
21291298,9,7/28/14 8:00,0,1,48
23311066,1.5,7/28/14 8:00,0,1,48
23822374,2,7/28/14 8:00,0,1,42
24226257,0.5,7/28/14 8:00,0,1,55
24433466,2.25,7/28/14 8:00,0,1,55
25208151,2,7/28/14 8:00,0,1,47
25339201,2.5,7/28/14 8:00,0,1,46
25420033,0.5,7/28/14 8:00,0,1,53
26020865,1.5,7/28/14 8:00,0,1,42
27747770,2,7/28/14 8:00,0,1,53
27758968,1,7/28/14 8:00,0,1,46
27998075,1,7/28/14 8:00,0,1,49
28325091,1.5,7/28/14 8:00,0,1,47
28518133,1,7/28/14 8:00,0,1,53
28607517,20,7/28/14 8:03,0,0,46
3402642,10,7/28/14 8:05,0,0,48
23436475,10,7/28/14 8:17,0,0,43
25116854,20,7/28/14 8:33,0,0,50
13555825,16,7/28/14 8:45,0,0,54
13555825,16,7/28/14 8:46,0,0,54
24433466,45,7/28/14 8:49,0,0,56
343731,5,7/28/14 8:49,0,0,43
378628,40,7/28/14 8:53,0,0,46
20855848,200,7/28/14 9:06,0,0,43
20127067,10,7/28/14 9:10,0,0,47
11126286,20,7/28/14 9:17,0,0,49
4198623,200,7/28/14 9:19,0,0,43
24539095,15,7/28/14 9:19,0,0,50
25643408,65,7/28/14 9:44,0,0,47
29627599,7,7/28/14 9:50,0,0,47
26344921,10,7/28/14 9:58,0,0,43
27278479,150,7/28/14 9:59,0,0,48
15367175,17,7/28/14 10:03,0,0,43
24195945,45,7/28/14 10:05,0,0,49
16280538,100,7/28/14 10:14,0,0,56
22844402,30,7/28/14 10:17,0,0,48
10856045,50,7/28/14 10:48,0,0,42
15221342,30,7/28/14 12:07,0,0,46
29449181,18,7/28/14 12:22,0,0,46
15367175,15,7/28/14 12:59,0,0,43
23729090,13,7/28/14 13:16,0,0,54
21632964,5,7/28/14 13:38,0,0,42
1983959,10,7/28/14 13:52,0,0,46
8059307,30,7/28/14 14:05,0,0,46
19171538,50,7/28/14 14:10,0,0,47
10489810,10,7/28/14 14:10,0,0,54
25420033,10,7/28/14 14:19,0,0,54
21023813,15,7/28/14 14:23,0,0,46
3554215,30,7/28/14 14:32,0,0,43
3554215,20,7/28/14 14:33,0,0,43
3554215,10,7/28/14 14:33,0,0,43
3554215,5,7/28/14 14:35,0,0,43
13555825,8,7/28/14 14:40,0,0,54
24549884,30,7/28/14 17:45,0,0,49
23951702,15,7/28/14 18:47,0,0,46
23627199,10,7/28/14 18:56,0,0,50
16066193,20,7/28/14 19:05,0,0,50
16066193,20,7/28/14 19:06,0,0,50
16066193,20,7/28/14 19:08,0,0,50
23133252,50,7/28/14 19:36,0,0,43
25208151,20,7/28/14 19:37,0,0,48
27691347,100,7/28/14 19:55,0,0,46
2803645,20,7/28/14 19:58,0,0,42
25857184,10,7/28/14 20:01,0,0,50
25798344,15,7/28/14 20:08,0,0,43
21149074,15,7/28/14 20:08,0,0,47
8323186,20,7/28/14 20:09,0,0,54
26020865,20,7/28/14 20:42,0,0,43
17945871,10,7/28/14 20:44,0,0,43
14434493,20,7/28/14 21:50,0,0,49
14434493,20,7/28/14 21:51,0,0,49
12385366,55,7/28/14 22:07,0,0,56
27758968,20,7/28/14 22:11,0,0,47
20833066,20,7/28/14 22:14,0,0,47
23717112,50,7/29/14 0:05,0,0,48
26047589,9,7/29/14 6:02,0,0,49
28607517,10,7/29/14 7:09,0,0,46
15221342,30,7/29/14 7:44,0,0,46
20516264,10,7/29/14 7:46,0,0,42
20449967,5,7/29/14 7:58,0,0,50
25643408,15,7/29/14 8:00,0,0,47
4198623,200,7/29/14 8:00,0,1,43
15221342,60,7/29/14 8:00,0,1,46
16280538,5,7/29/14 8:00,0,1,56
20516264,1,7/29/14 8:00,0,1,42
20855848,20,7/29/14 8:00,0,1,43
21632964,0.25,7/29/14 8:00,0,1,42
22844402,3,7/29/14 8:00,0,1,48
23133252,5,7/29/14 8:00,0,1,43
24433466,2.25,7/29/14 8:00,0,1,56
24539095,0.75,7/29/14 8:00,0,1,50
25420033,0.5,7/29/14 8:00,0,1,54
25798344,1.5,7/29/14 8:00,0,1,43
26020865,1,7/29/14 8:00,0,1,43
26047589,9,7/29/14 8:00,0,1,49
27691347,10,7/29/14 8:00,0,1,46
27758968,1,7/29/14 8:00,0,1,47
28607517,3,7/29/14 8:00,0,1,46
29449181,1.8,7/29/14 8:00,0,1,46
27998075,20,7/29/14 8:30,0,0,51
11126286,20,7/29/14 8:35,0,0,50
25116854,20,7/29/14 8:46,0,0,51
23627199,20,7/29/14 9:00,0,0,51
24433466,50,7/29/14 9:04,0,0,57
2803645,10,7/29/14 9:06,0,0,43
11325322,200,7/29/14 9:12,0,0,47
21023813,15,7/29/14 9:13,0,0,47
26344921,25,7/29/14 9:24,0,0,44
18796282,20,7/29/14 10:04,0,0,44
16286862,40,7/29/14 10:29,0,0,49
27524157,20,7/29/14 10:34,0,0,48
17592505,15,7/29/14 10:41,0,0,48
24195945,45,7/29/14 10:45,0,0,50
4198623,200,7/29/14 10:56,0,0,44
8059307,10,7/29/14 11:42,0,0,47
16066193,20,7/29/14 11:55,0,0,51
16066193,10,7/29/14 11:59,0,0,51
24960595,1000,7/29/14 12:10,0,0,50
25420033,10,7/29/14 12:12,0,0,55
21632964,10,7/29/14 12:28,0,0,43
21632964,5,7/29/14 12:28,0,0,43
1002538,20,7/29/14 12:48,0,0,55
2803645,10,7/29/14 13:17,0,0,43
19171538,50,7/29/14 13:20,0,0,48
23118291,10,7/29/14 13:24,0,0,48
22580409,110,7/29/14 14:36,0,0,47
23822374,100,7/29/14 14:41,0,0,44
14434493,20,7/29/14 15:54,0,0,50
14434493,10,7/29/14 15:55,0,0,50
14434493,10,7/29/14 15:56,0,0,50
14434493,10,7/29/14 15:58,0,0,50
6142669,20,7/29/14 16:27,0,0,49
16280538,50,7/29/14 17:05,0,0,57
17703941,30,7/29/14 17:36,0,0,57
25636412,20,7/29/14 17:42,0,0,47
13555825,5,7/29/14 17:42,0,0,55
15367175,77,7/29/14 18:09,0,0,44
25208151,15,7/29/14 18:15,0,0,49
16066193,20,7/29/14 18:19,0,0,51
24549884,25,7/29/14 18:21,0,0,50
18272448,110,7/29/14 19:01,0,0,51
21149074,15,7/29/14 19:03,0,0,48
8323186,20,7/29/14 19:30,0,0,55
26020865,40,7/29/14 19:35,0,0,44
1983959,15,7/29/14 19:57,0,0,47
27691347,120,7/29/14 19:57,0,0,47
24433466,15,7/29/14 20:02,0,0,57
16740270,20,7/29/14 20:48,0,0,51
24855560,20,7/29/14 20:49,0,0,50
20371646,10,7/29/14 20:51,0,0,44
12385366,55,7/29/14 20:55,0,0,57
17945871,24,7/29/14 20:58,0,0,44
2501654,5,7/29/14 21:11,0,0,47
